X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.237938,39.9930721,bus_stop,Sioux Dr & Mohawk Dr,yes,platform,16595,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16595,0,16595,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.23604,39.9930851,bus_stop,Sioux Dr & Pawnee Dr,yes,platform,16596,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16596,0,16596,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.233612,39.9930981,bus_stop,Sioux Dr & Ponca Pl,yes,platform,23070,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23070,0,23070,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,no,,
-105.079253,39.9869881,bus_stop,Sir Galahad Dr & South Boulder Rd,yes,platform,17878,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17878,0,17878,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.079109,39.9870871,bus_stop,Sir Galahad Dr & South Boulder Rd,yes,platform,17906,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17906,0,17906,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.176026,39.9868811,bus_stop,South Boulder Rd & 76th St,yes,platform,19453,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19453,0,19453,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.175697,39.9866521,bus_stop,South Boulder Rd & 76th St,yes,platform,19455,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19455,0,19455,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.104444,39.9871051,bus_stop,South Boulder Rd & Angevine Way,yes,platform,22228,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22228,0,22228,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.103141,39.9868861,bus_stop,South Boulder Rd & Angevine Way,yes,platform,34336,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,34336,0,34336,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.180061,39.9868831,bus_stop,South Boulder Rd & Barcelona Dr,yes,platform,17890,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,17890,0,17890,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.178724,39.9866521,bus_stop,South Boulder Rd & Barcelona Dr,yes,platform,18046,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,18046,0,18046,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.1303,39.9869901,bus_stop,South Boulder Rd & Cannon Cir,yes,platform,21649,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21649,0,21649,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.107361,39.9869131,bus_stop,South Boulder Rd & Centaur Village Dr,yes,platform,20007,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20007,0,20007,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.108172,39.9870971,bus_stop,South Boulder Rd & Centaur Village Dr,yes,platform,20016,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,20016,0,20016,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.145305,39.9870941,bus_stop,South Boulder Rd & Centennial Dr W,yes,platform,19450,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19450,0,19450,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.114227,39.9870661,bus_stop,South Boulder Rd & Ceres Dr,yes,platform,21135,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21135,0,21135,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.2124,39.9860191,bus_stop,South Boulder Rd & Cherryvale Rd,yes,platform,21708,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21708,0,21708,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.213243,39.9862091,bus_stop,South Boulder Rd & Cherryvale Rd,yes,platform,21709,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21709,0,21709,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.186032,39.9868741,bus_stop,South Boulder Rd & Clyncke Ln,yes,platform,23683,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,23683,0,23683,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.186072,39.9866791,bus_stop,South Boulder Rd & Clyncke Ln,yes,platform,23684,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23684,0,23684,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.095894,39.9868621,bus_stop,South Boulder Rd & Coal Creek Dr,yes,platform,20009,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20009,0,20009,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.096762,39.9870611,bus_stop,South Boulder Rd & Coal Creek Dr,yes,platform,20014,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,20014,0,20014,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.140406,39.9868571,bus_stop,South Boulder Rd & Cottonwood Dr,yes,platform,33853,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33853,0,33853,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.09309,39.9870331,bus_stop,South Boulder Rd & Dixon Ave,yes,platform,21857,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21857,0,21857,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.113382,39.9868941,bus_stop,South Boulder Rd & Edessa Dr,yes,platform,20006,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20006,0,20006,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.195907,39.9863611,bus_stop,South Boulder Rd & Ed's Way,yes,platform,21673,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21673,0,21673,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.196516,39.9865631,bus_stop,South Boulder Rd & Ed's Way,yes,platform,21675,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21675,0,21675,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.116486,39.9870481,bus_stop,South Boulder Rd & Etna Ct,yes,platform,23407,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,23407,0,23407,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,yes,,
-105.116501,39.9868691,bus_stop,South Boulder Rd & Etna Dr,yes,platform,23406,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23406,0,23406,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.138554,39.9870511,bus_stop,South Boulder Rd & Garfield Ave,yes,platform,25845,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25845,0,25845,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.158281,39.9869901,bus_stop,South Boulder Rd & Hayes Dr,yes,platform,18044,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,18044,0,18044,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.157801,39.9867231,bus_stop,South Boulder Rd & Hays Dr,yes,platform,26209,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,26209,0,26209,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.126587,39.9867281,bus_stop,South Boulder Rd & Hwy 42,yes,platform,20005,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20005,0,20005,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.125838,39.9870081,bus_stop,South Boulder Rd & Hwy 42,yes,platform,24620,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,24620,0,24620,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.160672,39.9867201,bus_stop,South Boulder Rd & Kennedy Ave,yes,platform,17897,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,17897,0,17897,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.131392,39.9868001,bus_stop,South Boulder Rd & Main St,yes,platform,21697,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21697,0,21697,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.083653,39.9869611,bus_stop,South Boulder Rd & Malory St,yes,platform,22307,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22307,0,22307,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227765,39.9860331,bus_stop,South Boulder Rd & Manhattan Dr,yes,platform,19452,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19452,0,19452,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227151,39.9858321,bus_stop,South Boulder Rd & Manhattan Dr,yes,platform,19454,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19454,0,19454,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.164914,39.9869441,bus_stop,South Boulder Rd & McCaslin Blvd,yes,platform,19451,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19451,0,19451,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.163678,39.9867261,bus_stop,South Boulder Rd & McCaslin Blvd,yes,platform,19456,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19456,0,19456,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.101084,39.9868791,bus_stop,South Boulder Rd & Minotaur Dr,yes,platform,20008,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20008,0,20008,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.101798,39.9870711,bus_stop,South Boulder Rd & Minotaur Dr,yes,platform,20015,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,20015,0,20015,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.123418,39.9868071,bus_stop,South Boulder Rd & Plaza Dr,yes,platform,22344,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22344,0,22344,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.122603,39.9870331,bus_stop,South Boulder Rd & Plaza Dr,yes,platform,22345,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22345,0,22345,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.080249,39.9867521,bus_stop,South Boulder Rd & Robin Hood St,yes,platform,22301,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22301,0,22301,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.080485,39.9868631,bus_stop,South Boulder Rd & Robin Hood St,yes,platform,22302,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22302,0,22302,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224097,39.9859861,bus_stop,South Boulder Rd & S 55th St,yes,platform,20717,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,20717,0,20717,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.223947,39.9857571,bus_stop,South Boulder Rd & S 55th St,yes,platform,21672,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21672,0,21672,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.084298,39.9867601,bus_stop,South Boulder Rd & Saratoga Dr,yes,platform,22308,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22308,0,22308,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.146066,39.9868601,bus_stop,South Boulder Rd & Via Capri,yes,platform,20696,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20696,0,20696,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.09352,39.9868541,bus_stop,South Boulder Rd & Waneka Pkwy,yes,platform,21858,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21858,0,21858,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.154949,39.9870091,bus_stop,South Boulder Rd & Washington Ave,yes,platform,17888,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,17888,0,17888,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.153936,39.9867891,bus_stop,South Boulder Rd & Washington Ave,yes,platform,17898,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,17898,0,17898,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.205639,40.0671461,bus_stop,Spine Rd & 63rd St,yes,platform,16629,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16629,0,16629,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.205766,40.0672631,bus_stop,Spine Rd & 63rd St,yes,platform,19688,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19688,0,19688,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.216227,40.0620701,bus_stop,Spine Rd & Gunbarrel Ave,yes,platform,25099,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25099,0,25099,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.216066,40.0621371,bus_stop,Spine Rd & Gunbarrel Ave,yes,platform,25100,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25100,0,25100,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202083,40.0702781,bus_stop,Spine Rd & Gunpark Dr,yes,platform,22711,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22711,0,22711,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202236,40.0703401,bus_stop,Spine Rd & Gunpark Dr,yes,platform,22712,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22712,0,22712,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.21571,40.0649171,bus_stop,Spine Rd & Longbow Dr,yes,platform,22504,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,22504,0,22504,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.216043,40.0643361,bus_stop,Spine Rd & Longbow Dr,yes,platform,22512,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,22512,0,22512,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202091,40.0722791,bus_stop,Spine Rd & Lookout Rd,yes,platform,16630,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,16630,0,16630,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.202253,40.0721931,bus_stop,Spine Rd & Lookout Rd,yes,platform,19686,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19686,0,19686,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.211011,40.0678291,bus_stop,Spine Rd & Lookout Rd,yes,platform,22098,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22098,0,22098,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.211191,40.0680001,bus_stop,Spine Rd & Lookout Rd,yes,platform,22099,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22099,0,22099,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.207524,40.0671451,bus_stop,Spine Rd & N 63rd St,yes,platform,25937,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,25937,0,25937,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.20795,40.0673071,bus_stop,Spine Rd & N 63rd St,yes,platform,25938,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25938,0,25938,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.216216,40.0551971,bus_stop,Spine Rd & Orchard Creek Cir,yes,platform,22506,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22506,0,22506,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.216213,40.0590611,bus_stop,Spine Rd & Sleepytime Dr,yes,platform,22505,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22505,0,22505,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.21606,40.0548931,bus_stop,Spine Rd & Wellington Rd,yes,platform,22510,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22510,0,22510,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.216009,40.0593851,bus_stop,Spine Rd & White Rock Cir,yes,platform,22511,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,22511,0,22511,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202577,40.0676231,bus_stop,Spine Rd & Williams Fork Trail,yes,platform,16631,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,16631,0,16631,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.202367,40.0676401,bus_stop,Spine Rd & Williams Fork Trail,yes,platform,19687,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,19687,0,19687,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.280031,40.0190451,bus_stop,Spruce St & 13th St,yes,platform,16632,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16632,0,16632,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090378,39.9958681,bus_stop,S Public Rd & E Chester St,yes,platform,17964,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17964,0,17964,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.0903771,39.9909587,bus_stop,S Public Rd & E Spaulding St,yes,platform,17963,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17963,0,17963,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090361,39.9855061,bus_stop,S Public Rd & Laser St,yes,platform,33973,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33973,0,33973,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090564,39.9833551,bus_stop,S Public Rd & Miners Dr,yes,platform,25314,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25314,0,25314,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090375,39.9837951,bus_stop,S Public Rd & Miners Dr,yes,platform,25315,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25315,0,25315,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090359,39.9818451,bus_stop,S Public Rd & Old Laramie Trail,yes,platform,34742,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,34742,0,34742,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.09064,39.9803611,bus_stop,S Public Rd & Old Laramie Trail,yes,platform,34743,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,34743,0,34743,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090518,39.9954471,bus_stop,S Public Rd & W Chester St,yes,platform,17873,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17873,0,17873,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090534,39.9916711,bus_stop,S Public Rd & W Spaulding St,yes,platform,17875,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17875,0,17875,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.232995,39.9864431,bus_stop,Table Mesa,yes,platform,33743,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33743,1,33743,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.247903,39.9857391,bus_stop,Table Mesa Dr & 39th St,yes,platform,16680,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16680,0,16680,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,33788,yes,,
-105.247589,39.9859151,bus_stop,Table Mesa Dr & 40th St,yes,platform,16681,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16681,0,16681,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33788,,,
-105.258666,39.9802611,bus_stop,Table Mesa Dr & Colby Dr,yes,platform,16688,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,16688,0,16688,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.254278,39.9829031,bus_stop,Table Mesa Dr & Gillaspie Dr,yes,platform,19314,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,19314,0,19314,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.251049,39.9850261,bus_stop,Table Mesa Dr & Harvard Ln,yes,platform,16691,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,16691,0,16691,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.256714,39.9806871,bus_stop,Table Mesa Dr & Ithaca Dr,yes,platform,19310,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,19310,0,19310,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.236706,39.9857171,bus_stop,Table Mesa Dr & Moorhead Ave,yes,platform,16694,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16694,0,16694,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
